Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Upper middle income;UMC;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3187.916852;3370.047138;3538.231935;3728.308244;3922.558306;4133.428119;4410.072824;4684.524061;4699.110119;4865.004379;5230.437801;5484.836192;5786.128345;6177.015031;6787.269741;7439.483871;8270.128681;9203.796563;9910.520637;10237.45078;11140.29684;12054.38435;12761.24826;13409.80201;13892.77098;14026.53982;14550.38396;15306.35364;16284.21911;17166.91936;17290.0951;19451.95212;21620.59592;23343.4331;24777.02536
Uruguay;URY;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6683.057811;7112.437651;7808.122281;8162.355929;8897.17806;8905.617987;9524.087004;10460.91971;11002.12621;10938.35578;10929.30026;10719.39457;10030.12878;10303.23375;11103.11259;12295.70031;13179.38811;14397.22497;15694.23541;16421.76963;17872.53697;19135.3637;19495.42237;20661.37934;21867.81123;22168.61142;22840.55071;23606.6278;24386.49485;25782.68902;25725.25822;29431.88501;33000.9187;34470.93222;36417.87416
United States;USA;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23888.60001;24342.2589;25418.99078;26387.29373;27694.85342;28690.8757;29967.71272;31459.12997;32853.67259;34515.38131;36329.97026;37133.6204;37997.74243;39490.30239;41724.6412;44123.39965;46301.98765;48050.22741;48570.05943;47194.95009;48642.63121;50024.88123;51708.39406;53297.38629;55153.39402;56849.46979;57976.6282;60047.71907;62875.66614;65227.95659;64401.50744;71307.40173;77860.91129;82304.62043;85809.90038
Uzbekistan;UZB;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2664.664876;2676.110101;2371.467572;2317.598351;2196.511108;2178.327483;2213.952639;2328.657998;2417.826215;2521.839511;2644.263542;2782.348711;2902.039836;3047.248568;3321.196544;3617.854868;3955.976821;4386.129337;4800.059143;5135.464446;5504.856379;5949.484124;6168.137648;6412.723869;6609.767173;6799.573328;6919.294756;7818.01113;8128.755203;8544.080267;8451.725051;9247.643827;10292.53094;11106.97159;11878.55287
St. Vincent and the Grenadines;VCT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3960.376793;4125.674914;4477.371983;4768.753369;4802.014282;5277.443867;5439.809988;5726.46458;6025.601228;6266.195081;6502.900236;6768.193708;7250.392744;7902.627309;8471.962463;8985.696861;9949.489388;10604.34802;10901.56487;10868.53509;10561.30803;10773.61447;10988.50261;11624.86251;12135.58305;12378.84273;13493.47731;13575.43198;14689.85007;15339.55603;15336.59878;16200.89946;18035.27329;19819.86903;21272.08007
Venezuela;VEN;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9497.254499;10520.19052;11150.60507;11191.30989;10919.89727;11344.70255;11291.29487;11969.75286;11898.29415;11126.88576;11577.12997;12017.54937;10924.22332;10094.58797;12053.03084;13485.75284;15027.79275;16528.22048;17480.19086;16794.53949;16527.73941;17349.176;;;;;;;;;;;;;
British Virgin Islands;VGB;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32113.43999;32618.95637;34609.1948;36942.8365;39447.4212;42153.53966;43465.23469;40846.56201;41607.56686;39006.08201;33878.98311;32333.9108;32360.90038;32573.71668;33470.59048;33893.55018;36746.48689;40021.77758;41749.08004;46893.5497;49793.03244;;
Viet Nam;VNM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1209.686445;1297.660605;1413.074953;1533.555732;1674.237122;1841.350269;2019.182491;2189.410277;2308.281636;2420.935;2614.118404;2808.831819;3001.870388;3239.771259;3543.099155;3893.665094;4237.400881;4580.794311;4844.067048;5060.732123;5389.21957;5786.123489;6376.797657;6758.404336;7296.879481;7671.581978;8374.506845;9169.731921;10009.97148;11029.27321;11609.31773;12048.90199;13905.15369;15033.87686;16385.50656
Vanuatu;VUT;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1669.609516;1736.653349;1777.478805;1788.680716;1945.788994;1960.634087;1997.881871;2086.699678;2090.839442;2083.928312;2206.102404;2124.950749;1995.323723;2070.357756;2157.445171;2287.006604;2495.856836;2573.401044;2701.288361;2730.28796;2733.459226;2815.686934;2834.126309;2832.006061;2890.131038;2965.841433;3029.809239;3145.92735;3232.948258;3314.667214;3117.644253;3135.836649;3452.607427;3460.933714;3602.40727
World;WLD;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5581.045562;5767.150899;5932.233648;6090.679062;6321.07884;6575.027649;6862.51434;7155.771308;7291.053722;7550.367596;8005.064252;8283.827742;8571.868999;8940.327764;9543.037097;10154.33879;10982.94245;11744.47214;12282.05356;12232.72332;12882.8028;13569.2478;14110.39613;14639.44218;15032.30687;15199.51118;15651.87215;16340.39548;17205.80601;18037.3592;17808.05567;19742.35406;21795.52618;23048.63845;24247.93706
Samoa;WSM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2148.283522;2165.676113;2198.100886;2322.783123;2293.577955;2477.737298;2681.193181;2722.158119;2791.817662;2871.214476;3061.849867;3334.977916;3552.910667;3792.198477;3996.744636;4378.594432;4591.907025;4713.021234;4939.225584;4906.482543;5229.041912;5494.240631;5338.739793;5386.900631;5468.100585;5681.778128;6141.45089;6280.215005;6318.269773;6638.184548;6450.765384;6214.016928;6260.402383;7037.086617;7837.292434
Kosovo;XKX;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6352.65232;6736.761089;7179.222779;7776.473931;7897.566928;8090.759393;8200.474205;8714.919664;9157.046307;9380.940073;10018.73871;10861.05317;10532.50547;12362.42102;13950.89673;15804.40658;18619.82717
Yemen - Rep.;YEM;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1742.477196;1842.811588;1963.405279;2013.231591;2114.911295;2201.129354;2267.679126;2351.298;2442.374845;2491.648951;2623.615319;2701.847024;2768.461045;2844.102814;2948.818467;3113.417397;3205.277886;3293.60222;3369.51435;3410.577964;3603.035056;3113.382927;3004.920914;3164.321542;;;;;;;;;;;
South Africa;ZAF;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6381.673364;6382.806793;6275.013265;6374.779125;6611.288645;6875.188386;7208.006032;7433.357859;7463.444551;7666.716163;8095.294289;8428.316817;8792.355886;9138.828239;9713.653485;10440.62751;11250.17956;12046.60511;12525.26303;12261.41159;12637.29122;13143.19334;12986.79767;13369.4382;13358.94172;13397.52348;13519.32351;13738.43859;13347.36348;13361.48513;12671.08624;13711.29357;14759.43507;15194.19918;15457.48914
Zambia;ZMB;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1521.624169;1534.001299;1505.026479;1606.669436;1464.056117;1501.391063;1584.581663;1631.173138;1600.628252;1653.836495;1708.515526;1785.067114;1837.065852;1942.215209;2067.937285;2212.812026;2377.992398;2554.689376;2708.008197;2872.464184;3097.664005;3228.487143;3323.633122;3477.281788;3441.314976;3337.473069;3313.351216;3391.627685;3442.273072;3361.397503;3157.300093;3503.034914;3840.724505;4076.995087;4223.950208
Zimbabwe;ZWE;GDP per capita PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1803.357544;1916.886204;1734.164602;1767.905289;1970.076445;1995.938376;2206.118611;2261.460911;2307.305704;2283.563344;2243.176306;2311.188083;2117.874884;1771.446344;1694.930117;1632.721147;1605.137529;1567.602128;1299.746547;1460.632214;1740.945754;1993.418447;2271.544735;2475.28833;2553.447872;2646.645807;2796.807603;7045.366526;2614.405314;3211.253048;3510.67604;3184.784602;3560.039403;3820.359922;3921.697956
